Customer_ID,Full_Name,Email,Phone,Gender,Age,Join_Date,Segment,City,Country,Tenure_Days
CUST-788,Derrick Potter,megan73@example.com,+1-855-418-5844x085,Other,54,2025-01-16,Premium,Saraberg,India,517
CUST-789,Joshua Mullen,greg54@example.com,948-508-7334,Female,52,2024-10-28,Premium,Kiddville,India,597
CUST-790,Brandon Mann,christopherburke@example.net,345.207.9606,Female,40,2025-11-04,Standard,South Stacyberg,India,225
CUST-791,Courtney Roman,dwhite@example.org,+1-364-583-3389x24480,Other,23,2025-09-22,Standard,West Michaelchester,India,268
CUST-792,Sonia Hill,mhernandez@example.org,(428)725-2398x43643,Male,21,2023-08-29,Basic,South Brianmouth,USA,1023
CUST-793,Danielle Lewis,emily42@example.org,+1-717-580-2741x6026,Male,35,2024-03-14,Standard,Luisfort,India,825
CUST-794,William Guzman,gonzalezrichard@example.org,(984)562-4242,Other,26,2023-09-06,Basic,Brianachester,UK,1015
CUST-795,Jesse Wheeler,caseylong@example.org,295-295-3182x394,Other,66,2025-07-03,Standard,Fosterbury,India,349
CUST-796,Olivia Bryan,vincent66@example.com,+1-259-812-9249,Male,46,2022-11-17,Standard,Meganfort,USA,1308
CUST-797,Brandy Zimmerman,grant24@example.com,(485)621-6167,Other,30,2023-10-07,Basic,Barnettmouth,India,984
CUST-798,Candace Davis,castillokelsey@example.org,5972555651,Female,64,2023-02-07,Premium,Gregoryfurt,India,1226
CUST-799,Gregory Martinez,andrea27@example.com,426-886-8930,Other,69,2022-06-14,Basic,Youngchester,USA,1464
CUST-800,Brittany Cox,jasonmartinez@example.org,237.339.4322,Male,34,2026-03-19,Basic,Sheltonside,UK,90
CUST-801,Heather Carr,adamfranklin@example.org,947.638.6703x11746,Male,62,2023-01-03,Standard,South Aaronberg,India,1261
CUST-802,Jeffery Brown,amylandry@example.net,+1-845-919-3974x1266,Female,49,2025-02-08,Premium,Robinsonbury,India,494
CUST-803,Kimberly Robinson,kristaandrade@example.net,936.855.3835,Male,65,2025-09-20,Premium,Amandaville,UK,270
CUST-804,Tanya Graves,ronnieherrera@example.com,375-806-3696x916,Other,39,2024-10-24,Basic,Port Ashleymouth,India,601
CUST-805,Tina Olsen,joshuawallace@example.com,468.986.6371x38986,Female,21,2022-06-13,Basic,North Jennifer,India,1465
CUST-806,Ryan Palmer,troy69@example.org,Not Provider,Female,22,2026-02-03,Basic,Harrisport,India,134
CUST-807,Shannon Jackson,millschristine@example.com,(625)897-6032x359,Other,54,2024-03-18,Premium,Lake Carla,India,821
CUST-808,Dustin Young,robert96@example.com,509.388.3195x7118,Male,58,2025-06-07,Standard,Philipmouth,USA,375
CUST-809,Jonathan Gilbert,edavis@example.com,773-775-1157,Male,66,2022-08-17,Premium,Mccoyside,India,1400
CUST-810,Marissa Wright,eileenmassey@example.com,001-295-770-5129x176,Male,30,2025-10-12,Standard,North Marilynmouth,UK,248
CUST-811,Kevin Thomas,perrymelissa@example.org,309.899.5039,Male,51,2023-06-14,Basic,Thomasfurt,UK,1099
CUST-812,Lauren Williams,michaellara@example.org,714-211-0809x8664,Other,62,2026-01-22,Premium,East Jordan,USA,146
CUST-813,Ronald Ray,smclaughlin@example.net,567-901-0820x299,Other,39,2025-10-15,Premium,North Marcburgh,USA,245
CUST-814,Ana Vargas,sadams@example.com,Not Provider,Other,40,2025-08-14,Basic,North Cynthia,USA,307
CUST-815,Renee Carpenter,dwright@example.org,279-935-1168x776,Male,68,2025-03-31,Basic,Lisabury,Germany,443
CUST-816,Nathan Moran,vanessa13@example.net,906.319.5093,Other,20,2022-07-24,Standard,Stantonshire,USA,1424
CUST-817,Justin Smith,mcbrideamanda@example.org,+1-321-912-3434x3567,Other,59,2022-09-20,Standard,East Michaelland,Germany,1366
CUST-818,William Reynolds,rachel75@example.net,001-681-520-2195x35031,Female,51,2025-06-24,Premium,Karlaside,India,358
CUST-819,Steven Trujillo,jimenezzachary@example.net,216.627.9520x32822,Female,49,2023-09-15,Basic,Jasonchester,India,1006
CUST-820,Natalie Allen,james91@example.net,319.592.3381x31211,Female,62,2025-05-25,Basic,Lake Brucebury,India,388
CUST-821,Donald Chandler,chambersrodney@example.org,8804341923,Female,43,2024-05-15,Standard,South Cynthia,Germany,763
CUST-822,Eric Martinez,marisa47@example.com,398-761-4888x561,Other,66,2022-06-07,Basic,East Isaac,India,1471
CUST-823,Rita Lynch,robyn83@example.net,450-969-9986x022,Male,38,2026-04-14,Standard,South Julieberg,Germany,64
CUST-824,Zachary Campbell,durhammarcus@example.org,587.983.1625x854,Female,63,2025-02-05,Premium,Isaiahport,India,497
CUST-825,Jacob Lee,collinspatricia@example.net,001-359-325-2693x4144,Male,61,2023-02-23,Standard,Loriview,UK,1210
CUST-826,Yolanda Tate,tluna@example.org,842-363-8613x43241,Other,38,2022-11-06,Basic,East Kaitlyn,India,1319
CUST-827,Mr. Jack Beard,juan30@example.org,001-949-384-9340x6854,Other,61,2024-01-13,Standard,Lambburgh,India,886
CUST-828,Jordan Kim,william55@example.org,(693)843-8454x4272,Female,28,2022-06-08,Standard,Port Zacharyland,India,1470
CUST-829,Anthony Reynolds,matthewsbilly@example.com,(873)865-4047x4109,Female,56,2024-12-13,Premium,Willisshire,USA,551
CUST-830,Melissa Scott,idouglas@example.net,590-694-2646,Male,21,2025-04-06,Basic,East Joy,India,437
CUST-831,Marcus Macdonald,littlemarcus@example.net,374.799.5022,Male,68,2023-10-11,Standard,Huntside,Germany,980
CUST-832,Brandon Ross,anthonyholmes@example.org,850.339.2813,Female,18,2025-04-16,Standard,South Paul,India,427
CUST-833,Emily Mccarthy,cortezchristopher@example.org,405-652-7334x8494,Female,45,2026-02-14,Premium,Port Tylerberg,India,123
CUST-834,Andrew Chavez,gregory95@example.org,652.247.9484x7911,Male,41,2025-06-13,Standard,Beckyburgh,India,369
CUST-835,Tammy Jones,jbaker@example.org,(494)276-7304x72664,Female,43,2022-09-04,Basic,Lake Lauraland,UK,1382
CUST-836,Travis Moore,katelyn33@example.com,436-212-1321x64115,Female,30,2023-01-24,Standard,Karenview,India,1240
CUST-837,Lucas Fuller,danielsnicholas@example.com,001-874-863-8290x446,Other,64,2025-06-07,Premium,New Marissa,USA,375
CUST-838,Glen Costa,zlee@example.org,(612)749-5561x40748,Male,51,2025-11-26,Basic,Sarahport,USA,203
CUST-839,Amy Nichols,grobbins@example.com,+1-245-376-2300,Male,28,2023-08-11,Premium,South Johnshire,UK,1041
CUST-840,George Medina,valerie26@example.net,001-666-499-0515,Male,53,2024-03-12,Basic,North Cody,USA,827
CUST-841,Diane Warren,penaricky@example.org,+1-772-287-5683x5206,Other,68,2023-01-06,Premium,Cowanton,India,1258
CUST-842,Mr. Alexander Chase,omar54@example.org,001-302-869-8508x277,Other,34,2025-12-01,Basic,Dicksonstad,India,198
CUST-843,Ryan Smith,anthonyramirez@example.com,(640)737-4789x15783,Other,52,2025-08-30,Standard,Marcusport,India,291
CUST-844,Eric Conley Dvm,keith52@example.com,(929)840-2670x231,Other,43,2025-09-11,Premium,South Adam,India,279
CUST-845,Mrs. Norma Bean,nkelley@example.com,(634)584-0393,Male,57,2024-07-29,Premium,Thomasstad,USA,688
CUST-846,Rachel Williams,kbryan@example.org,9228790486,Male,39,2022-06-27,Basic,Christopherhaven,India,1451
CUST-847,Erica Moon,tpowell@example.com,(291)459-0963,Female,41,2025-01-28,Premium,Annetteburgh,India,505
CUST-848,Eugene Wood,sford@example.net,(681)756-5812,Male,36,2025-07-22,Standard,Hawkinsport,USA,330
CUST-849,Mitchell Parks,hspencer@example.org,001-987-906-1658x37080,Female,54,2024-12-31,Basic,Kristyshire,USA,533
CUST-850,Jessica Frank,steven22@example.org,2642871308,Other,56,2024-06-13,Basic,Robertchester,India,734
CUST-851,Christopher Mcdaniel,ajacobson@example.com,001-894-948-9101,Male,38,2025-10-31,Basic,Jenkinsland,UK,229
CUST-852,Maria Brooks,,(332)853-0019x2359,Male,25,2024-12-28,Standard,New Brianport,India,536
CUST-853,Joseph Moss,wlopez@example.com,394.409.6091x69109,Female,45,2023-05-02,Standard,North Debbieton,India,1142
CUST-854,Rebecca Brown,sierra63@example.org,(375)749-4933,Other,22,2026-02-05,Basic,Stacytown,USA,132
CUST-855,Andrea Brandt,rosslawrence@example.com,+1-798-389-3481x469,Female,34,2024-03-22,Premium,West Gregoryport,USA,817
CUST-856,Andre Ward,amandaaustin@example.org,001-746-217-1756x37762,Other,54,2026-03-29,Basic,Bryanmouth,USA,80
CUST-857,Christopher Garcia,donna00@example.com,+1-268-892-3894x15334,Female,53,2026-03-19,Basic,Lake Danielle,Germany,90
CUST-858,Beth Curtis,johnsonstephen@example.com,478.560.5390x0177,Male,36,2025-12-04,Standard,Lake Jenniferport,India,195
CUST-859,Kristina Lopez,vkirby@example.com,+1-816-410-7520x6634,Male,44,2022-07-01,Basic,Mariahland,India,1447
CUST-860,Brandon Daniels,scottbrian@example.org,925-856-2918,Female,51,2025-07-27,Premium,East Shannonbury,India,325
CUST-861,Mr. Michael Myers,carrie39@example.com,+1-367-404-5067x004,Male,28,2022-08-02,Basic,Churchfort,USA,1415
CUST-862,Douglas Walker,dsloan@example.com,834-207-7695x1986,Other,62,2025-11-11,Standard,Austinview,USA,218
CUST-863,Wesley Ramirez,shannon32@example.net,738-285-4341x487,Male,64,2024-10-22,Basic,North Carlosville,Germany,603
CUST-864,Jeffrey Howard,jenniferpeterson@example.org,+1-670-969-9912x8414,Male,29,2025-07-02,Premium,Barbaraland,USA,350
CUST-865,Lisa Goodman,aaronmiller@example.net,001-593-573-9329x6453,Other,38,2022-10-25,Standard,Lesliechester,USA,1331
CUST-866,Jill Perez,brookethomas@example.net,(710)808-3461,Other,28,2023-05-18,Standard,Port Kimberlyton,India,1126
CUST-867,Robert Chapman,joseph41@example.com,001-384-568-8961x031,Female,56,2024-08-03,Basic,New Steven,India,683
CUST-868,Allison Greer,vancecynthia@example.com,+1-278-395-3823x699,Female,45,2023-05-05,Standard,East Patricia,USA,1139
CUST-869,Jeffrey Rios,chad27@example.org,001-839-595-7963,Other,22,2025-09-15,Standard,West Brianbury,India,275
CUST-870,Christina Howe,gonzalezmichael@example.org,001-217-638-1908x129,Female,34,2024-08-20,Premium,North Nicole,India,666
CUST-871,Benjamin Coleman,bill12@example.net,599.319.1755x5202,Male,37,2022-06-26,Basic,Katherinechester,USA,1452
CUST-872,Roy Scott,ngraham@example.net,Not Provider,Male,58,2026-03-16,Premium,West Michelleberg,India,93
CUST-873,Ronald Parker,uward@example.net,919.842.9468,Other,63,2024-05-24,Premium,West Joseph,India,754
CUST-874,Lawrence Pennington,ojenkins@example.com,272-749-4811x704,Male,29,2023-05-23,Standard,North Jessicamouth,India,1121
CUST-875,Bobby Lopez,cmedina@example.com,Not Provider,Male,23,2024-09-10,Premium,Port Chasemouth,Germany,645
CUST-876,Jacob Shaw,rmcgee@example.net,(327)950-9594x638,Female,34,2025-09-07,Premium,Lake Kelly,India,283
CUST-877,Joseph Wagner,rkennedy@example.org,333.529.5447x677,Female,68,2024-09-12,Standard,Port Eric,India,643
CUST-878,Deborah Davidson,zcharles@example.com,+1-892-497-7889,Other,36,2025-03-12,Premium,West Jamesstad,UK,462
CUST-879,Misty Morris,goliver@example.net,001-889-936-1932,Female,43,2024-04-17,Premium,Robersonstad,India,791
CUST-880,Brenda Gill,sandra37@example.com,001-638-779-5010x9530,Female,65,2023-01-31,Basic,Juarezburgh,India,1233
CUST-881,Miranda Brown,seth87@example.org,(373)360-0069x92241,Male,43,2022-12-05,Premium,Michaelland,USA,1290
CUST-882,Christopher Walls,kaylamyers@example.org,001-342-555-9644x1180,Female,61,2023-05-08,Standard,Davisberg,India,1136
CUST-883,Gregory Jones,lindsayanderson@example.org,337-237-0847,Male,69,2023-04-16,Basic,West James,UK,1158
CUST-884,Jennifer Marshall,evanmartin@example.net,+1-391-235-7773x096,Other,49,2022-10-22,Basic,Sharonburgh,India,1334
CUST-885,Robin Rodriguez,iwiggins@example.org,001-363-274-7620x595,Male,23,2022-10-25,Standard,South Sylviachester,India,1331
CUST-886,Deborah Jackson,,584-208-5497x78640,Female,53,2023-11-22,Premium,Lake Mariachester,India,938
CUST-887,Elizabeth Harrison,housemichael@example.com,+1-637-904-0957x995,Other,55,2025-11-12,Premium,Lake Karatown,India,217
CUST-888,Brenda Fuller,goodwinmark@example.com,8128466776,Other,28,2023-11-19,Basic,Quinnchester,India,941
CUST-889,Sandra Jones,vanessaanderson@example.org,(258)491-2554,Male,50,2023-02-08,Basic,Foxstad,India,1225
CUST-890,Samuel Huffman,epeterson@example.org,8888464110,Female,41,2025-11-21,Standard,Haleychester,USA,208
CUST-891,Jamie Webb,xgamble@example.org,(512)608-2367x1743,Male,40,2024-06-16,Basic,West Felicia,UK,731
CUST-892,Douglas Bowen,melissa13@example.org,8382306956,Female,32,2025-03-26,Premium,Santosport,India,448
CUST-893,Chris Adkins,owenskelly@example.net,481.532.8339x735,Male,44,2025-08-27,Premium,North Bruce,Germany,294
CUST-894,John Soto,kmurphy@example.net,(780)308-8578x651,Male,28,2024-01-21,Standard,South Vickibury,UK,878
CUST-895,Ryan Moore,dfranco@example.net,327-830-8165,Female,68,2024-09-05,Standard,West Carla,USA,650
CUST-896,Jorge Gomez,woodscheryl@example.net,704.821.7870,Female,67,2023-08-09,Premium,South Andrewchester,India,1043
CUST-897,Sergio Schwartz,phillipsrebekah@example.org,Not Provider,Male,34,2022-08-22,Standard,Edwardsview,Germany,1395
CUST-898,Joshua Ramirez,rothtiffany@example.net,+1-930-776-5196x93402,Other,68,2024-10-06,Standard,Daniellestad,India,619
CUST-899,Anthony Turner,johnsonholly@example.net,+1-340-554-9509,Female,31,2025-12-03,Basic,East David,UK,196
CUST-900,Marcus Fields,tgreer@example.com,001-287-247-5416x1366,Male,44,2024-07-09,Basic,East Joseville,USA,708
CUST-901,Ryan Lamb,brandi33@example.net,+1-958-439-9700x62598,Female,35,2025-02-04,Basic,Delacruzberg,USA,498
CUST-902,Robert Shaw,fordchristopher@example.org,673.316.8518,Other,45,2023-05-10,Premium,Duaneborough,Germany,1134
CUST-903,Douglas Johnson,yjones@example.com,001-232-790-0972x810,Other,68,2024-05-18,Premium,Meghanchester,India,760
CUST-904,Clifford Galvan,dphelps@example.com,695.829.5826x0799,Other,64,2024-04-01,Premium,West Michael,USA,807
CUST-905,Ronald Williams,michaelpearson@example.net,521-435-8979x09665,Female,64,2024-11-27,Basic,Rachelmouth,Germany,567
CUST-906,Jacqueline Hines,,001-404-773-3172,Male,21,2026-03-13,Standard,Whitakermouth,India,96
CUST-907,Natalie Kane,paul99@example.net,001-552-304-4780x772,Male,24,2022-06-18,Premium,Schneiderchester,India,1460
CUST-908,Robin Phillips,michael01@example.com,+1-568-316-7689,Female,62,2023-05-14,Standard,Port Richard,India,1130
CUST-909,Regina Farmer,racheljohnson@example.net,+1-792-845-6723,Male,52,2022-09-05,Basic,East Hailey,USA,1381
CUST-910,Stacy Davis,mallen@example.com,426-318-5212,Female,65,2026-01-30,Basic,East Lisa,India,138
CUST-911,William Watkins,wmccoy@example.com,3402348104,Other,26,2022-07-27,Standard,North Randystad,Germany,1421
CUST-912,Kurt Foster,yfoster@example.net,986.503.3847x45456,Female,25,2024-06-06,Premium,Haydenside,Germany,741
CUST-913,Michaela Black,tammy12@example.net,562-599-5999x59994,Other,69,2024-02-13,Basic,West Kennethland,Germany,855
CUST-914,William Taylor,leejulie@example.org,001-516-657-9870x466,Male,62,2023-08-04,Premium,Christinefurt,India,1048
CUST-915,Michele Paul,xmiller@example.net,624.290.7809,Other,34,2022-11-29,Basic,Port Daniel,India,1296
CUST-916,Samantha Ramirez,petersonangela@example.org,001-639-200-0488x745,Female,34,2023-08-12,Basic,South Christine,UK,1040
CUST-917,Michael Keller,tkelly@example.net,366.618.1906x9240,Other,66,2024-07-31,Basic,Michaelburgh,India,686
CUST-918,Gregory Donovan,ksalas@example.com,+1-419-770-0978,Female,50,2022-11-12,Basic,West Jakechester,India,1313
CUST-919,Kimberly Richard,haydenjacob@example.org,590-521-2954x275,Other,43,2025-07-25,Basic,West Frankton,USA,327
CUST-920,Kimberly Hicks,lowekrista@example.com,+1-885-610-5199x623,Other,25,2024-05-05,Basic,Jacksontown,India,773
CUST-921,Daniel Harris,jessicahughes@example.net,620.888.8276,Female,36,2024-05-26,Basic,Port Daniel,India,752
CUST-922,Michelle Thomas,kstanley@example.org,+1-855-436-8536x9572,Male,55,2024-02-10,Premium,West Fernandobury,India,858
CUST-923,Charlotte Greer,alyssa43@example.com,2615852066,Male,20,2025-06-09,Premium,Cherylberg,India,373
CUST-924,Julie Murray,jennifer17@example.net,Not Provider,Other,22,2023-12-19,Basic,Bennettborough,India,911
CUST-925,Kim Murray,rturner@example.com,428.462.9339x52538,Male,30,2022-08-23,Premium,Jenniferberg,UK,1394
CUST-926,Crystal Ford,sreyes@example.com,6225679201,Male,64,2026-01-24,Basic,Lake Megantown,India,144
CUST-927,Lori Carr,chenrenee@example.com,510.372.6140,Female,63,2024-08-21,Premium,South Gina,USA,665
CUST-928,Danielle Dickerson,pamelaherrera@example.net,+1-323-887-5898x0124,Male,48,2023-03-31,Premium,West Hollychester,India,1174
CUST-929,Jennifer Meza,meyertammy@example.net,+1-815-392-6448x05643,Female,33,2022-06-07,Standard,Suttonchester,India,1471
CUST-930,Andrew Morgan,,001-228-771-5618x9340,Female,67,2025-12-14,Basic,New Aimee,India,185
CUST-931,Lori Hancock,april06@example.org,+1-962-423-2436x696,Other,49,2023-04-11,Premium,Reidton,India,1163
CUST-932,Kenneth Johnson,jnixon@example.net,+1-237-403-7660x225,Other,39,2025-09-12,Basic,Mooreview,UK,278
CUST-933,Joy Rios,donald98@example.com,869.374.3161,Other,46,2025-03-19,Basic,Andersonview,India,455
CUST-934,Susan Stevenson,jennifer33@example.net,(602)766-7953x666,Other,39,2026-01-04,Standard,North Charlotte,India,164
CUST-935,Jeremy Brewer,richardschwartz@example.org,9807490568,Other,60,2025-04-02,Premium,Mcmahonfurt,India,441
CUST-936,Jennifer Holmes,ewingaaron@example.org,913.202.2061,Male,20,2024-06-05,Basic,Rogersstad,India,742
CUST-937,Brett Mays,thomasrobert@example.org,2198527229,Male,27,2024-05-22,Premium,North Kimberlyview,Germany,756
CUST-938,Jamie Terrell,grahambrendan@example.org,(242)512-5549x299,Female,59,2024-02-17,Basic,Proctorland,UK,851
CUST-939,Megan Hatfield,mcarey@example.net,387.941.3352x81335,Other,38,2024-05-08,Basic,Simpsonberg,USA,770
CUST-940,Michelle Spence,gwells@example.org,001-837-769-7042x7035,Other,33,2026-05-14,Basic,West Jeromeport,UK,34
CUST-941,Kendra Cooper,moorekristy@example.net,(822)519-2225,Female,29,2024-01-30,Basic,Glennchester,India,869
CUST-942,Kevin Brown,zhood@example.com,+1-511-375-5928x209,Female,19,2022-08-10,Standard,West Lauraport,India,1407
CUST-943,Kevin Lee,jleonard@example.com,001-523-272-9421,Female,58,2022-06-07,Basic,Karaview,UK,1471
CUST-944,Thomas Chambers,sharpjeremy@example.net,7585756472,Other,41,2025-08-02,Basic,East Bernardchester,India,319
CUST-945,Mrs. Amanda Myers,alexistran@example.com,001-552-834-3811x84017,Female,52,2023-07-19,Standard,Wintersside,India,1064
CUST-946,Christian Gomez,porterangela@example.org,+1-520-957-3635x132,Male,47,2023-07-20,Premium,Jeffport,India,1063
CUST-947,Vincent Rhodes,jessicamcpherson@example.org,462.480.6506,Other,47,2024-06-26,Standard,New Cody,India,721
CUST-948,Amber Salas,lbradley@example.net,602-543-8695x4767,Male,64,2025-10-22,Basic,New Amberfort,USA,238
CUST-949,Robert Mitchell,burtonrichard@example.net,971-860-8099x76283,Other,52,2023-11-28,Basic,Thomaschester,India,932
CUST-950,Jessica Morris Dds,alanjohnson@example.com,+1-337-864-2367x26013,Male,36,2023-11-30,Basic,Richardton,India,930
CUST-951,Victoria Spencer,cwiley@example.com,(749)745-1911,Female,67,2026-01-28,Premium,Stephanieland,India,140
CUST-952,Chelsea Campos,amedina@example.com,(863)346-6709,Male,25,2024-05-17,Standard,Valenciaburgh,India,761
CUST-953,John Barber,anthonypollard@example.net,+1-442-896-0886,Other,43,2023-10-12,Standard,North Courtney,India,979
CUST-954,Wanda Taylor,david48@example.org,474.748.2436x18869,Female,66,2023-05-31,Standard,Lake Kristen,UK,1113
CUST-955,Scott Bryant,kaitlynyoung@example.net,001-577-272-6643x7647,Female,57,2022-06-08,Standard,New Sarafort,India,1470
CUST-956,Jason Cortez,lauren18@example.net,766.555.0347x1391,Female,24,2024-11-20,Basic,Stevenville,India,574
CUST-957,John Stewart,rogerhicks@example.net,4238628631,Male,47,2023-12-25,Basic,Johnsonport,India,905
CUST-958,Erica Arias,ianthomas@example.org,976-462-3227,Male,24,2025-08-20,Basic,Georgeport,UK,301
CUST-959,Scott Lopez,nicole68@example.org,001-227-686-2563,Female,20,2022-09-07,Standard,Lake Josephport,India,1379
CUST-960,Joanna Pearson,jameschase@example.com,872.639.4702x9289,Other,18,2023-01-05,Standard,South Arthurberg,India,1259
CUST-961,Brett Lowery,josephkelly@example.net,001-263-319-4264,Other,53,2022-10-22,Standard,Lauraland,India,1334
CUST-962,Jamie Miller,ramirezkevin@example.com,001-387-579-6838x550,Female,42,2025-12-17,Basic,South Yvonne,India,182
CUST-963,Nathaniel Randolph,gvilla@example.org,744.245.8891x34682,Male,54,2023-10-08,Premium,Emilymouth,USA,983
CUST-964,Johnny Ford,rdavenport@example.com,+1-432-404-1776,Female,43,2024-11-13,Basic,Lake Jeremiahberg,USA,581
CUST-965,Frederick Gonzalez,bfrank@example.org,692-428-9787x042,Male,32,2023-07-13,Premium,Mistyside,USA,1070
CUST-966,Carl Smith,scott82@example.org,(846)415-3892,Female,43,2025-10-29,Premium,Jonathanville,USA,231
CUST-967,Anthony Steele,brussell@example.com,706.776.2962,Male,30,2023-05-18,Standard,South Kristen,UK,1126
CUST-969,Laura Smith,lacey14@example.org,300-394-3720x099,Female,25,2022-10-16,Basic,North Zachary,India,1340
CUST-970,James Mccormick,aguilarsierra@example.com,001-326-443-3531x685,Female,22,2024-02-08,Standard,Jamesfort,UK,860
CUST-971,Stacy Knight,ibrown@example.org,001-574-670-8413x2745,Other,26,2025-02-10,Standard,Rogershaven,India,492
CUST-972,John Johnson,ccruz@example.com,001-962-878-5552x0248,Female,18,2022-08-10,Premium,Shelbyland,UK,1407
CUST-973,Dr. Nicole Nichols,zkim@example.net,589-404-3681x65102,Female,53,2023-07-21,Standard,Lake Tamaraside,India,1062
CUST-974,Bradley Arias,monica79@example.com,001-485-602-1666x5155,Female,52,2023-09-26,Premium,Rhondaland,India,995
CUST-975,Shirley Rose,lisacastro@example.com,(342)638-5586x20864,Female,19,2025-06-24,Standard,Lake Walterton,Germany,358
CUST-976,Dominique Cole,wstevens@example.org,(855)481-5930x46765,Other,57,2024-07-28,Premium,Josephton,India,689
CUST-977,Matthew Graham,sandy88@example.net,847-601-7908x04188,Female,40,2023-09-19,Basic,South Richardhaven,UK,1002
CUST-978,Beverly Mcguire,powellbarbara@example.org,(655)769-1110x73876,Other,26,2023-07-11,Premium,New Jeremyland,India,1072
CUST-979,Amy Sanders,zmeyer@example.org,001-869-557-1409x778,Female,51,2023-01-20,Basic,Stoneshire,USA,1244
CUST-980,Shirley Anthony,simsjames@example.org,4134537395,Female,63,2023-04-13,Premium,Danielleberg,USA,1161
CUST-981,Stacy Patterson,brewerjessica@example.org,251.655.0040x094,Male,31,2022-10-31,Basic,Port Tracey,USA,1325
CUST-982,Debbie White,jason39@example.org,001-519-521-5086,Female,21,2024-04-28,Standard,New Amanda,UK,780
CUST-983,Tracy Simmons,scottrichardson@example.net,+1-390-666-4050x8372,Other,47,2025-03-08,Premium,Allentown,UK,466
CUST-984,Joshua Smith,patriciaprice@example.net,8746883366,Female,48,2023-03-12,Premium,Rossport,USA,1193
CUST-985,Allison Drake,alirachael@example.org,336-276-3280,Male,55,2024-03-10,Premium,West Ashley,India,829
CUST-986,Claudia Espinoza,diazphilip@example.org,204-827-9995x4274,Other,28,2023-03-27,Premium,New Elizabeth,India,1178
CUST-987,Jeffrey Hess,rcampbell@example.net,760-288-5337,Other,52,2024-03-01,Standard,Brownberg,India,838
CUST-988,Kyle Rogers,,(921)749-5194,Other,25,2022-06-11,Standard,Tonyabury,India,1467
CUST-989,Sue Moore,akane@example.net,853-820-7438x935,Female,20,2025-11-28,Premium,Port Joelshire,India,201
CUST-990,Francisco Fisher,dbryant@example.org,636.252.2753x892,Male,31,2024-03-11,Basic,Michaeltown,UK,828
CUST-991,Ruth Bishop,qnewman@example.net,634-337-2534,Male,30,2023-09-28,Basic,North Russell,USA,993
CUST-992,Matthew Roberts,bradley96@example.org,9962995535,Male,62,2024-08-15,Premium,Mauriceton,USA,671
CUST-993,Nicole Boyd,melindadavis@example.net,921.256.5594x19630,Male,49,2026-02-08,Premium,Michaelmouth,India,129
CUST-994,Caleb Ross,murraywilliam@example.com,+1-487-602-1859x063,Male,51,2025-01-23,Standard,North Joelbury,India,510
CUST-995,Mr. Chad Atkins,yhernandez@example.com,979-414-8100,Male,62,2023-01-14,Standard,Lake Roger,USA,1250
CUST-996,Joseph Brown,petersonjulie@example.net,(686)425-1635,Male,36,2025-10-29,Premium,West Brandiview,India,231
CUST-997,Gloria Compton,michelle14@example.net,671-300-5913x483,Female,55,2023-08-14,Basic,Medinaville,India,1038
CUST-998,Johnathan Prince,mirandamullins@example.org,8598073263,Female,33,2025-10-25,Basic,Christopherton,UK,235
CUST-999,Tanner Carpenter,tommyhester@example.net,4722257810,Male,19,2024-03-10,Standard,North Ronald,India,829
CUST-1000,Christina Bird,omcgee@example.org,659-356-3141x771,Other,57,2025-01-22,Standard,Martinton,India,511
CUST-1001,Cynthia Carter,samantha29@example.net,001-513-486-4252,Female,34,2023-01-06,Premium,Lake Jonathanstad,India,1258
CUST-1002,Kenneth Booker,kochjackie@example.com,(408)709-9548x00972,Female,51,2025-07-14,Premium,Justinview,India,338
CUST-1003,Brian Sanders,becky96@example.org,766.811.7752,Male,59,2025-02-27,Standard,Lake Jose,India,475
CUST-1004,Laura Young,deckerbeth@example.org,415-465-5291,Female,33,2023-09-14,Premium,New Claudiamouth,UK,1007
CUST-1005,Jennifer Smith,tmedina@example.org,+1-252-715-9397x44949,Male,55,2025-03-25,Standard,New Catherine,India,449
CUST-1006,George Johnson,larrywilliams@example.org,6892079406,Female,19,2025-09-28,Premium,Griffinburgh,Germany,262
CUST-1007,Carl Foley,hsoto@example.com,+1-442-547-5824,Female,19,2025-04-10,Standard,Michaelbury,UK,433
CUST-1008,Victor Klein,lnguyen@example.org,299-843-0179,Other,43,2025-05-03,Basic,Davisport,India,410
CUST-1009,Thomas Gordon,wjordan@example.com,916.913.1418x2469,Other,30,2023-02-07,Premium,Port Jamesborough,USA,1226
CUST-1010,Steven Lopez,mooreabigail@example.com,985.937.3463,Female,64,2023-10-31,Premium,Marcomouth,UK,960
CUST-1011,William Pennington,,4184188950,Female,43,2023-12-22,Basic,Weberview,India,908
CUST-1012,Lindsey White,andrewhayes@example.net,794.214.9041x344,Female,51,2024-11-13,Basic,Oliviamouth,India,581
CUST-1013,Lindsey Peterson,davidstewart@example.com,001-942-512-6396,Male,56,2024-08-07,Standard,Youngland,UK,679
CUST-1014,Jonathan Collins,samuel68@example.org,368-762-3395,Other,20,2023-01-09,Premium,Port Todd,India,1255
CUST-1015,Rachel Sanders,,842.752.2510,Male,25,2024-01-10,Basic,Randyville,India,889
CUST-1016,Gwendolyn Scott,gibsonjessica@example.org,001-601-550-0525,Male,40,2024-05-12,Standard,Travischester,Germany,766
